22.67617501134 0.004170395451629 -0.04271925908371   0.004107807632165 -0.04300402077121   0.001972914531582 -0.04318045125345   0.002637047561089 -0.04335070700309   
22.88517201606 0.004099001764702 -0.04235243424316   0.004030754349186 -0.04263052574893   0.001937133369125 -0.04280071288169   0.002588111414906 -0.04296819632717   
23.09416902077 0.004029411702273 -0.04199174801201   0.003955740819519 -0.04226324579333   0.001902310900917 -0.04242753139521   0.002540493431414 -0.04259226509719   
23.30316602548 0.003961560261982 -0.0416370473096   0.003882688905697 -0.04190202865314   0.001868410570971 -0.04206073773746   0.002494139232576 -0.042222744323   
23.5121630302 0.003895389719612 -0.04128817951798   0.003811532942391 -0.04154671845443   0.001835400201987 -0.0417001643924   0.002449004625523 -0.04185946230666   
23.72116003491 0.003830849542301 -0.04094500053937   0.003742221273731 -0.04119717005914   0.001803251957102 -0.04134565289469   0.002405056105074 -0.041502259007   
23.93015703962 0.003767890572986 -0.04060737777602   0.003674703840249 -0.04085325555384   0.001771938697261 -0.04099705630604   0.002362260732745 -0.04115099185535   
24.13915404433 0.003706460668733 -0.0402751848004   0.003608921433574 -0.04051485540989   0.001741431143752 -0.04065423408715   0.002320578068661 -0.04080552677846   
24.34815104905 0.003646506439687 -0.03994829427049   0.00354480857581 -0.04018184510634   0.001711699011158 -0.04031704572955   0.002279962996841 -0.04046572570605   
24.55714805376 0.003587978448336 -0.03962657688235   0.003482305399267 -0.03985409225828   0.001682714572064 -0.03998535007478   0.002240375167017 -0.04013144446741   
24.76614505847 0.003530833837202 -0.0393099067959   0.003421364688537 -0.03953146652623   0.001654454552407 -0.03965901027484   0.002201784150808 -0.03980254216943   
24.97514206319 0.003475033787995 -0.03899816710648   0.003361947102003 -0.03921385074105   0.001626898351099 -0.03933789843925   0.002164165258609 -0.03947889092455   
25.1841390679 0.003420538826922 -0.03869124958611   0.003304010693908 -0.03890114149957   0.001600024577339 -0.03902189505504   0.002127491189571 -0.03916037574701   
25.39313607261 0.003367306797011 -0.03838904930628   0.003247505798059 -0.03859323933006   0.00157380947649 -0.03871088408112   0.002091728238005 -0.03884688552179   
25.60213307732 0.003315295151441 -0.03809145972131   0.003192379579454 -0.03829003885607   0.001548228668686 -0.03840474875661   0.00205684023775 -0.03853830460739   
25.81113008204 0.003264464905793 -0.03779837275896   0.003138584696108 -0.03799142829622   0.001523260292773 -0.03810337192963   0.002022795626326 -0.03823451288774   
26.02012708675 0.003214782343226 -0.03750968328866   0.003086083439132 -0.03769729781345   0.001498886454774 -0.03780664008374   0.001989570667923 -0.03793539324332   
26.22912409146 0.003166217060679 -0.03722529339687   0.003034844082026 -0.03740754812977   0.001475091691326 -0.03751444695258   0.0019571462521 -0.03764083875661   
26.43812109618 0.003118738372514 -0.03694511256327   0.002984833611093 -0.0371220915784   0.001451859970804 -0.03722669340654   0.001925501748617 -0.03735075314745   
26.64711810089 0.003072313305119 -0.03666905384446   0.002936013571655 -0.03684084535023   0.001429172939939 -0.03694328389006   0.00189461154057 -0.03706504465373   
26.8561151056 0.003026907708282 -0.03639702958691   0.002888342118072 -0.03656372343646   0.001407010837103 -0.03666412261575   0.001864446875072 -0.03678361915268   
27.06511211031 0.002982489241703 -0.03612895021549   0.002841779714706 -0.03629063406387   0.001385355121772 -0.03638911262477   0.001834980903288 -0.03650637824201   
27.27410911503 0.002939029593935 -0.03586472674699   0.002796293327717 -0.03602148404807   0.001364190519435 -0.03611815819101   0.001806192438744 -0.0362332232397   
27.48310611974 0.002896504183422 -0.03560427462057   0.002751855922847 -0.03575618574587   0.001343504834695 -0.03585116832496   0.001778065537062 -0.03596406120966   
27.69210312445 0.002854889750758 -0.03534751565964   0.002708442239551 -0.03549466080872   0.001323286790059 -0.03558805847341   0.001750585627911 -0.03569880801993   
27.90110012917 0.002814161829921 -0.03509437675692   0.002666024524443 -0.03523683817366   0.001303523663382 -0.0353287491548   0.001723735483392 -0.03543738633807   
28.11009713388 0.002774293978847 -0.03484478649566   0.002624571392881 -0.03498264841997   0.00128420051276 -0.03507316269   0.001697494035584 -0.03517972053191   
28.31909413859 0.002735259165322 -0.03459867231822   0.002584050217833 -0.0347320190172   0.001265301452968 -0.03482122049826   0.001671838601781 -0.03492573247808   
