53.19677645911 0.001326083151073 -0.01863999863386   9.154458168426e-05 -0.01854990842593   
53.35920936432 0.001318206944923 -0.01858417045312   9.095690124388e-05 -0.01849457488687   
53.52164226954 0.001310400331588 -0.01852867121964   9.037468700204e-05 -0.01843956574872   
53.68407517476 0.001302662965219 -0.01847349802068   8.979797644394e-05 -0.01838487819348   
53.84650807998 0.001294994547337 -0.0184186482428   8.922689638049e-05 -0.01833050963703   
54.0089409852 0.001287394658155 -0.01836411963323   8.866154429984e-05 -0.01827645776583   
54.17137389042 0.001279862621369 -0.01830991013301   8.810189528801e-05 -0.01822272041426   
54.33380679564 0.001272397529704 -0.01825601765383   8.754784693146e-05 -0.0181692954067   
54.49623970085 0.00126499832999 -0.01820243998349   8.699928403063e-05 -0.01811618049072   
54.65867260607 0.001257663868488 -0.01814917475536   8.645606916143e-05 -0.01806337331289   
54.82110551129 0.001250392951715 -0.01809621939834   8.591804187664e-05 -0.01801087137751   
54.98353841651 0.001243184452513 -0.01804357116565   8.538507977223e-05 -0.01795867205577   
55.14597132173 0.001236037355299 -0.01799122729082   8.485712536134e-05 -0.01790677268014   
55.30840422695 0.00122895068978 -0.01793918508793   8.43341221574e-05 -0.01785517060968   
55.47083713217 0.00122192347206 -0.01788744186357   8.381595851507e-05 -0.01780386318296   
55.63327003739 0.001214954752714 -0.01783599478349   8.330249697392e-05 -0.0177528476473   
55.7957029426 0.001208043710589 -0.01778484088938   8.279363066284e-05 -0.01770212118154   
55.95813584782 0.001201189687464 -0.01773397719896   8.228928113245e-05 -0.017651680968   
56.12056875304 0.001194392186594 -0.01768340076716   8.17893802317e-05 -0.01760152423673   
56.28300165826 0.001187650872069 -0.01763310870842   8.129387268425e-05 -0.0175516482813   
56.44543456348 0.001180965558643 -0.01758309833228   8.080274626604e-05 -0.01750205053655   
56.6078674687 0.001174336106596 -0.01753336723565   8.031599317841e-05 -0.01745272863124   
56.77030037392 0.001167762319647 -0.01748391330519   7.98335934094e-05 -0.01740368039393   
56.93273327913 0.001161243871838 -0.01743473449441   7.935547778489e-05 -0.01735490373331   
57.09516618435 0.001154780366024 -0.01738582879095   7.888159643117e-05 -0.0173063966208   
57.25759908957 0.00114837133503 -0.01733719415756   7.841189033452e-05 -0.01725815705155   
57.42003199479 0.00114201627704 -0.01728882867591   7.794633225153e-05 -0.0172101831102   
57.58246490001 0.001135714611876 -0.01724073039849   7.748487214962e-05 -0.01716247288025   
57.74489780523 0.001129465710898 -0.01719289742723   7.702747447294e-05 -0.01711502446717   
57.90733071045 0.001123268884087 -0.01714532784295   7.65741126097e-05 -0.01706783595045   
58.06976361566 0.00111712334016 -0.01709801982296   7.612474706791e-05 -0.01702090543094   
58.23219652088 0.00111102821267 -0.0170509714998   7.567937731375e-05 -0.01697423096986   
58.3946294261 0.001104982535314 -0.01700418087007   7.523795746879e-05 -0.0169278105509   
58.55706233132 0.001098985398408 -0.01695764573512   7.480049886409e-05 -0.0168816420593   
58.71949523654 0.001093035940216 -0.01691136379307   7.436696403517e-05 -0.01683572332861   
58.88192814176 0.001087133435681 -0.01686533271715   7.393733818246e-05 -0.01679005216707   
59.04436104698 0.001081277278477 -0.01681955020028   7.351159958342e-05 -0.01674462639285   
59.2067939522 0.001075466952362 -0.01677401392972   7.308968661277e-05 -0.01669944381358   
59.36922685741 0.001069702064268 -0.01672872165058   7.267156005014e-05 -0.01665450226589   
59.53165976263 0.001063982247424 -0.01668367122735   7.225712639683e-05 -0.01660979964918   
59.69409266785 0.001058307190602 -0.01663886060186   7.184632380355e-05 -0.01656533391391   
59.85652557307 0.001052676614608 -0.01659428778636   7.14391056939e-05 -0.01652110309768   
60.01895847829 0.001047090257017 -0.01654995077278   7.103539302333e-05 -0.0164771052834   
60.18139138351 0.001041547926363 -0.0165058476005   7.063511415362e-05 -0.01643333862661   
60.34382428873 0.001036049441084 -0.01646197645064   7.02381497923e-05 -0.01638980138255   
60.50625719394 0.001030594627112 -0.01641833559376   6.984438680357e-05 -0.01634649185384   
60.66869009916 0.001025183293683 -0.01637492342211   6.945374746405e-05 -0.01630340841628   
60.83112300438 0.00101981515443 -0.01633173838124   6.906613596362e-05 -0.01626054947866   
60.9935559096 0.001014489839074 -0.01628877893032   6.868147942228e-05 -0.01621791344978   
61.15598881482 0.001009206878654 -0.01624604360865   6.829973577136e-05 -0.01617549877885   
61.31842172004 0.00100396571089 -0.01620353092384   6.792090202299e-05 -0.01613330390656   
61.48085462526 0.0009987657402463 -0.01616123931169   6.754503832628e-05 -0.01609132726673   
61.64328753047 0.0009936063371115 -0.0161191671763   6.717219815992e-05 -0.01604956731203   
61.80572043569 0.0009884868556738 -0.0160773128398   6.680239395383e-05 -0.01600802245224   
61.96815334091 0.0009834066753769 -0.01603567461965   6.643562985669e-05 -0.01596669106524   
62.13058624613 0.000978365196244 -0.01599425086523   6.607191792874e-05 -0.015925571511   
62.29301915135 0.0009733618444905 -0.01595303986448   6.571129365706e-05 -0.01588466209487   
62.45545205657 0.0009683960716492 -0.01591203988886   6.535379935148e-05 -0.01584396111123   
62.61788496179 0.0009634673369463 -0.01587124921725   6.499944941218e-05 -0.01580346686058   
62.78031786701 0.0009585751349061 -0.01583066608488   6.464824587246e-05 -0.0157631776222   
62.94275077222 0.0009537190358729 -0.01579028874976   6.430020652018e-05 -0.01572309170784   
63.10518367744 0.0009488986951575 -0.01575011550489   6.395535428193e-05 -0.01568320749193   
63.26761658266 0.0009441138456256 -0.01571014462927   6.361367180693e-05 -0.01564352338808   
63.43004948788 0.0009393642768657 -0.01567037446187   6.327506160091e-05 -0.01560403786197   
63.5924823931 0.0009346498181341 -0.01563080342904   6.29393657387e-05 -0.01556474941035   
63.75491529832 0.0009299703349327 -0.01559142999236   6.260642265779e-05 -0.01552565652155   
63.91734820354 0.0009253257136307 -0.01555225268509   6.227610371969e-05 -0.015486757714   
64.07978110875 0.0009207158288823 -0.01551327011915   6.194831498362e-05 -0.01544805156744   
64.24221401397 0.0009161405088161 -0.01547448092137   6.162296398062e-05 -0.01540953670024   
64.40464691919 0.0009115995235113 -0.01543588375131   6.129994126978e-05 -0.01537121176954   
64.56707982441 0.0009070926124644 -0.01539747732002   6.09791623274e-05 -0.01533307547385   
64.72951272963 0.0009026195100355 -0.01535926034175   6.066059671946e-05 -0.01529512653728   
64.89194563485 0.0008981799338286 -0.01532123154439   6.034423417236e-05 -0.01525736372153   
65.05437854007 0.0008937735641996 -0.01528338969733   6.003005099949e-05 -0.01521978582463   
65.21681144529 0.0008894000312738 -0.01524573356189   5.971800110065e-05 -0.01518239162421   
65.3792443505 0.0008850589121622 -0.01520826186522   5.940802718703e-05 -0.01514517983739   
65.54167725572 0.0008807497592658 -0.01517097332728   5.910011992731e-05 -0.01510814913494   
65.70411016094 0.0008764721281261 -0.01513386665297   5.879436223009e-05 -0.01507129817099   
65.86654306616 0.0008722255594632 -0.01509694052143   5.849087827142e-05 -0.01503462561225   
66.02897597138 0.0008680095627718 -0.01506019360973   5.818976782194e-05 -0.01499813015392   
66.1914088766 0.0008638236477622 -0.01502362458574   5.789110795553e-05 -0.0149618105014   
66.35384178182 0.0008596673615266 -0.01498723208297   5.759496604767e-05 -0.01492566534885   
66.51627468703 0.0008555403086575 -0.01495101472598   5.730139825811e-05 -0.01488969339184   
66.67870759225 0.0008514421666952 -0.01491497116793   5.7010458441e-05 -0.01485389335142   
66.84114049747 0.0008473726678029 -0.01487910008765   5.672217410521e-05 -0.01481826397407   
67.00357340269 0.000843331551085 -0.01484340017467   5.64364930743e-05 -0.01478280400603   
67.16600630791 0.0008393185601766 -0.01480787012324   5.615330358671e-05 -0.01474751216574   
67.32843921313 0.0008353334845238 -0.01477250862841   5.587251655807e-05 -0.01471238714731   
67.49087211835 0.0008313761649145 -0.01473731440257   5.559408872013e-05 -0.0146774276642   
67.65330502356 0.0008274464639814 -0.01470228621025   5.53179848003e-05 -0.01464263249675   
67.81573792878 0.0008235442518659 -0.01466742288073   5.504415321133e-05 -0.01460800050608   
67.978170834 0.0008196693964065 -0.01463272328657   5.477250732894e-05 -0.01457353061227   
68.14060373922 0.0008158217501806 -0.01459818631745   5.4502908817e-05 -0.01453922175631   
68.30303664444 0.000812001171536 -0.01456381087245   5.423520700591e-05 -0.0145050728752   
68.46546954966 0.000808207553763 -0.01452959587536   5.3969298749e-05 -0.01447108291333   
68.62790245488 0.000804440794507 -0.01449554029471   5.370511389096e-05 -0.01443725084658   
68.7903353601 0.0008007007350368 -0.01446164313585   5.344256113776e-05 -0.01440357567243   
68.95276826531 0.0007969871495521 -0.01442790340453   5.318153513724e-05 -0.01437005637188   
69.11520117053 0.0007932997732487 -0.01439432008124   5.292196529973e-05 -0.01433669189133   
69.27763407575 0.0007896383169584 -0.01436089212454   5.266383508649e-05 -0.01430348115822   
69.44006698097 0.0007860024780248 -0.01432761849023   5.24071832314e-05 -0.01427042311081   
69.60249988619 0.0007823919568795 -0.0142944981554   5.215210211491e-05 -0.01423751672926   
69.76493279141 0.0007788064449308 -0.01426153013276   5.189869661581e-05 -0.01420476104899   
69.92736569663 0.0007752455943352 -0.01422871344455   5.164702326629e-05 -0.0141721551268   
70.08979860184 0.0007717090341192 -0.01419604707584   5.139709505525e-05 -0.0141396979839   
70.25223150706 0.0007681964240439 -0.0141635299624   5.114894105792e-05 -0.01410738858663   
70.41466441228 0.0007647074746037 -0.01413116103317   5.090263199548e-05 -0.01407522588179   
70.5770973175 0.0007612419143074 -0.01409893923458   5.065824315835e-05 -0.01404320882404   
70.73953022272 0.0007577994702366 -0.01406686353274   5.04158327515e-05 -0.01401133638075   
70.90196312794 0.0007543798645265 -0.01403493288807   5.017543423748e-05 -0.01397960751663   
71.06439603316 0.0007509828235463 -0.01400314626346   4.993706242686e-05 -0.01394802119784   
71.22682893837 0.0007476080809873 -0.01397150258979   4.970070594591e-05 -0.01391657637422   
71.38926184359 0.0007442554250809 -0.0139400008015   4.946637236723e-05 -0.01388527200853   
71.55169474881 0.0007409247065896 -0.01390863985072   4.923408403576e-05 -0.01385410710135   
71.71412765403 0.0007376158196278 -0.0138774187872   4.900385280509e-05 -0.01382308074167   
71.87656055925 0.0007343286448819 -0.01384633668935   4.877561437263e-05 -0.01379219205523   
72.03899346447 0.0007310630588504 -0.01381539265358   4.854924961531e-05 -0.01376144017146   
72.20142636969 0.0007278189573903 -0.01378458573532   4.83246269953e-05 -0.01373082417978   
72.36385927491 0.0007245962595161 -0.01375391501329   4.810162706934e-05 -0.01370034316576   
72.52629218012 0.0007213949030769 -0.01372337957825   4.788016188623e-05 -0.01366999622031   
72.68872508534 0.0007182148100789 -0.01369297856109   4.766014681034e-05 -0.01363978246491   
72.85115799056 0.000715055898363 -0.01366271113243   4.744152872321e-05 -0.01360970106042   
73.01359089578 0.0007119180283778 -0.01363257650126   4.722422512031e-05 -0.0135797512045   
73.176023801 0.0007088010249087 -0.01360257387095   4.70081530916e-05 -0.01354993209686   
73.33845670622 0.0007057046943671 -0.0135727024071   4.679323865463e-05 -0.01352024291976   
73.50088961144 0.000702628865775 -0.01354296126199   4.657945403003e-05 -0.01349068285267   
73.66332251665 0.0006995733979483 -0.01351334963409   4.636682462429e-05 -0.01346125111672   
73.82575542187 0.0006965381217846 -0.01348386677363   4.615536277038e-05 -0.01343194697483   
73.98818832709 0.0006935228455284 -0.01345451193848   4.5945079905e-05 -0.01340276969521   
74.15062123231 0.000690527340927 -0.01342528437049   4.573596851992e-05 -0.01337371852594   
74.31305413753 0.0006875513636158 -0.01339618327451   4.55280280919e-05 -0.01334479267166   
74.47548704275 0.0006845946705102 -0.01336720783676   4.532128803066e-05 -0.01331599130958   
74.63791994797 0.0006816570124361 -0.01333835721791   4.511579345136e-05 -0.01328731359519   
74.80035285319 0.0006787381640991 -0.01330963057421   4.491163164598e-05 -0.01325875868686   
74.9627857584 0.000675837898224 -0.01328102711104   4.47088923468e-05 -0.0132303257861   
75.12521866362 0.0006729559641526 -0.01325254605206   4.450763617717e-05 -0.01320201411546   
75.28765156884 0.0006700921032915 -0.0132241866064   4.430790088261e-05 -0.01317382289472   
75.45008447406 0.0006672460637671 -0.01319594793628   4.410969788137e-05 -0.01314575131632   
75.61251737928 0.0006644176471072 -0.0131678291644   4.391305049977e-05 -0.01311779854653   
75.7749502845 0.0006616067112362 -0.01313982945191   4.371799533132e-05 -0.01308996377569   
75.93738318972 0.000658813139255 -0.01311194799717   4.352455407477e-05 -0.01306224622064   
76.09981609493 0.0006560368328809 -0.01308418402069   4.33327342772e-05 -0.01303464511666   
76.26224900015 0.0006532776902019 -0.01305653677535   4.314251079993e-05 -0.0130071597197   
76.42468190537 0.0006505355974663 -0.01302900551036   4.295382588777e-05 -0.01297978927778   
76.58711481059 0.0006478104429937 -0.0130015894695   4.276661336142e-05 -0.01295253302993   
76.74954771581 0.0006451021202719 -0.0129742878873   4.258080443644e-05 -0.01292539021142   
76.91198062103 0.0006424105457256 -0.01294709997955   4.239634352167e-05 -0.01289836005645   
77.07441352625 0.0006397356599658 -0.01292002501206   4.221318963749e-05 -0.0128714418439   
77.23684643146 0.0006370773966235 -0.01289306231981   4.203129157913e-05 -0.01284463490918   
77.39927933668 0.0006344356708453 -0.01286621125504   4.185058235423e-05 -0.01281793861164   
77.5617122419 0.0006318103845323 -0.01283947117002   4.167098332843e-05 -0.01279135232004   
77.72414514712 0.0006292014377185 -0.01281284139522   4.149241247959e-05 -0.01276487539291   
77.88657805234 0.0006266087484218 -0.01278632124645   4.131480611852e-05 -0.01273850717755   
78.04901095756 0.0006240322519169 -0.012759910077   4.113812795053e-05 -0.01271224704164   
78.21144386278 0.000621471882958 -0.01273360727004   4.096236209165e-05 -0.01268609437442   
78.373876768 0.0006189275615375 -0.012707412225   4.078750244359e-05 -0.01266004858122   
78.53630967321 0.0006163991750782 -0.01268132438146   4.06135392986e-05 -0.01263410909235   
78.69874257843 0.0006138865678676 -0.01265534318872   4.044045614237e-05 -0.01260827534016   
78.86117548365 0.0006113895515755 -0.01262946806317   4.026823933822e-05 -0.01258254673404   
79.02360838887 0.0006089079253892 -0.0126036983895   4.009688845422e-05 -0.01255692266432   
79.18604129409 0.0006064414946416 -0.01257803351963   3.992642133581e-05 -0.01253140250435   
79.34847419931 0.000603990079359 -0.01255247279984   3.975687125417e-05 -0.01250598562545   
79.51090710453 0.0006015535080491 -0.01252701561702   3.95882814393e-05 -0.01248067142162   
79.67334000974 0.0005991316075591 -0.01250166137665   3.942069928887e-05 -0.01245545929898   
79.83577291496 0.0005967241994046 -0.01247640946224   3.925416477719e-05 -0.01243034865334   
79.99820582018 0.0005943311055923 -0.01245125924114   3.908870575329e-05 -0.01240533886759   
80.1606387254 0.0005919521615775 -0.01242621006558   3.892434848558e-05 -0.01238042930699   
80.32307163062 0.0005895872250956 -0.01240126127193   3.876112581275e-05 -0.01235561931993   
80.48550453584 0.0005872361760832 -0.0123764122081   3.859907750386e-05 -0.01233090825896   
80.64793744106 0.0005848989087357 -0.0123516622433   3.843824424107e-05 -0.01230629549232   
80.81037034627 0.0005825753146783 -0.012327010762   3.827864932462e-05 -0.01228178040121   
80.97280325149 0.0005802652697237 -0.01230245717355   3.812028809258e-05 -0.01225736237985   
81.13523615671 0.0005779686377844 -0.01227800089667   3.796314055727e-05 -0.01223304082549   
81.29766906193 0.0005756852829116 -0.01225364131741   3.780718001955e-05 -0.01220881512086   
81.46010196715 0.0005734150810585 -0.01222937778612   3.765236890147e-05 -0.01218468463525   
81.62253487237 0.0005711579356359 -0.0122052096469   3.749866570017e-05 -0.01216064873811   
81.78496777759 0.0005689137843425 -0.01218113625798   3.734603490532e-05 -0.01213670680921   
81.94740068281 0.0005666825893785 -0.01215715700966   3.719444523546e-05 -0.01211285825049   
82.10983358802 0.0005644643256135 -0.01213327133441   3.704386950129e-05 -0.0120891024954   
82.27226649324 0.0005622589704475 -0.01210947868938   3.689428174005e-05 -0.0120654390031   
82.43469939846 0.0005600664909015 -0.0120857785397   3.67456426598e-05 -0.01204186724704   
82.59713230368 0.0005578868431197 -0.01206217036278   3.659790163231e-05 -0.01201838671026   
82.7595652089 0.0005557199858472 -0.01203865364836   3.645101980861e-05 -0.01199499688519   
82.92199811412 0.0005535658814819 -0.0120152278932   3.630497347533e-05 -0.01197169727773   
83.08443101934 0.0005514244826677 -0.01199189261113   3.615973631556e-05 -0.0119484874145   
83.24686392455 0.0005492957246232 -0.01196864734399   3.601527493497e-05 -0.01192536684321   
83.40929682977 0.00054717952146 -0.01194549165352   3.587155401459e-05 -0.0119023351231   
83.57172973499 0.0005450757613238 -0.01192242510437   3.572853669938e-05 -0.01187939181394   
83.73416264021 0.0005429843148348 -0.01189944724822   3.558619319593e-05 -0.01185653646881   
83.89659554543 0.0005409050518037 -0.01187655760977   3.544450966596e-05 -0.01183376863044   
84.05902845065 0.0005388378470699 -0.01185375568736   3.530347845408e-05 -0.01181108783114   
84.22146135587 0.0005367825831797 -0.01183104097145   3.516309205826e-05 -0.01178849359522   
84.38389426108 0.0005347391620132 -0.01180841296607   3.502336213176e-05 -0.0117659854469   
84.5463271663 0.00053270750281 -0.01178587119685   3.488432695466e-05 -0.01174356292077   
84.70876007152 0.0005306875209153 -0.01176341521341   3.474603153956e-05 -0.01172122556898   
84.87119297674 0.0005286791110823 -0.01174104457871   3.460850937675e-05 -0.01169897295296   
85.03362588196 0.0005266821515714 -0.01171875885969   3.447178829504e-05 -0.0116768046337   
85.19605878718 0.0005246965061173 -0.01169655760894   3.433588959455e-05 -0.01165472015985   
85.3584916924 0.0005227220329165 -0.01167444036692   3.420083291568e-05 -0.01163271906966   
85.52092459762 0.0005207585930487 -0.01165240665267   3.406663727647e-05 -0.01161080088817   
85.68335750283 0.0005188060580634 -0.01163045598405   3.393332272733e-05 -0.01158896513996   
85.84579040805 0.0005168642933101 -0.01160858786712   3.380088556826e-05 -0.01156721133843   
86.00822331327 0.0005149331629628 -0.01158680181246   3.366930890027e-05 -0.01154553898663   
86.17065621849 0.000513012540062 -0.01156509731043   3.353858037922e-05 -0.01152394756536   
86.33308912371 0.000511102317168 -0.01154347385128   3.340870512074e-05 -0.01150243655409   
86.49552202893 0.0005092023979731 -0.01152193090345   3.327968629723e-05 -0.0114810054274   
86.65795493415 0.0005073126995546 -0.01150046793358   3.31515165121e-05 -0.0114596536634   
86.82038783936 0.0005054331678511 -0.01147908440127   3.302419228036e-05 -0.01143838073877   
86.98282074458 0.0005035637701063 -0.01145777978855   3.289770708294e-05 -0.01141718614336   
87.1452536498 0.0005017044970195 -0.01143655360416   3.277206519295e-05 -0.0113960693857   
87.30768655502 0.0004998553419354 -0.01141540539168   3.264726594782e-05 -0.01137503000139   
87.47011946024 0.0004980162998418 -0.01139433472972   3.252331299906e-05 -0.01135406755631   
87.63255236546 0.0004961873388958 -0.01137334122041   3.240018457929e-05 -0.01133318163912   
87.79498527068 0.0004943684029077 -0.0113524244689   3.227783975064e-05 -0.01131237184247   
87.9574181759 0.0004925594315762 -0.01133158406978   3.215624175817e-05 -0.01129163775642   
88.11985108111 0.0004907603666216 -0.01131081961179   3.2035358968e-05 -0.01127097897535   
88.28228398633 0.0004889711572718 -0.01129013068528   3.191516510345e-05 -0.01125039510537   
88.44471689155 0.0004871917429783 -0.01126951688146   3.179561291119e-05 -0.0112298857583   
88.60714979677 0.0004854220683714 -0.01124897778795   3.167665497548e-05 -0.01120945053993   
88.76958270199 0.0004836620858519 -0.01122851300193   3.155825491367e-05 -0.01118908905686   
88.93201560721 0.0004819117487102 -0.01120812212821   3.144038764022e-05 -0.01116880091823   
89.09444851243 0.0004801710190792 -0.01118780477991   3.132305285605e-05 -0.01114858574418   
89.25688141764 0.0004784398580235 -0.01116756058232   3.120625928228e-05 -0.0111284431742   
89.41931432286 0.0004767182265958 -0.01114738917208   3.109002072664e-05 -0.01110837286577   
89.58174722808 0.0004750060777266 -0.0111272902033   3.097434353917e-05 -0.01108837449325   
89.7441801333 0.0004733033561601 -0.01110726333266   3.085922736923e-05 -0.01106844773199   
89.90661303852 0.0004716100155511 -0.01108730822796   3.074468995289e-05 -0.01104859226308   
90.06904594374 0.0004699260018713 -0.01106742458621   3.063075290852e-05 -0.01102880778705   
90.23147884896 0.0004682512363313 -0.01104761211709   3.051742661777e-05 -0.01100909401244   
90.39391175417 0.0004665856112724 -0.01102787052932   3.040470723476e-05 -0.0109894506435   
90.55634465939 0.0004649289942858 -0.01100819950871   3.029257947595e-05 -0.01096987736274   
90.71877756461 0.0004632812494911 -0.01098859871128   3.018103688114e-05 -0.01095037382727   
90.88121046983 0.0004616422432173 -0.01096906777619   3.00700802976e-05 -0.01093093968115   
91.04364337505 0.0004600118479165 -0.01094960631455   2.995971139236e-05 -0.01091157455122   
91.20607628027 0.0004583899537843 -0.01093021392033   2.984993594809e-05 -0.01089227805255   
91.36850918549 0.0004567764614982 -0.0109108901886   2.974075206067e-05 -0.01087304979459   
91.53094209071 0.0004551712800961 -0.0108916347044   2.963215164122e-05 -0.01085388936918   
91.69337499592 0.0004535743348775 -0.0108724470491   2.952413638487e-05 -0.01083479635502   
91.85580790114 0.0004519855684023 -0.01085332680911   2.941672453281e-05 -0.01081577032988   
92.01824080636 0.0004504049384643 -0.0108342735843   2.930995036358e-05 -0.01079681088441   
92.18067371158 0.0004488324028104 -0.01081528700452   2.920384578959e-05 -0.01077791763685   
92.3431066168 0.0004472679069151 -0.01079636670809   2.909842312685e-05 -0.01075909021839   
92.50553952202 0.0004457113948327 -0.0107775123236   2.899368282264e-05 -0.01074032825735   
92.66797242724 0.0004441628176336 -0.01075872348802   2.888962200694e-05 -0.01072163138675   
92.83040533245 0.0004426221300833 -0.01073999984691   2.87862341168e-05 -0.0107029992443   
92.99283823767 0.0004410892871003 -0.01072134105075   2.868350793804e-05 -0.01068443147131   
93.15527114289 0.0004395642369297 -0.01070274675798   2.858142244696e-05 -0.01066592771405   
93.31770404811 0.0004380469183849 -0.01068421661985   2.847994562491e-05 -0.01064748761242   
93.48013695333 0.0004365372656273 -0.0106657502768   2.837904087213e-05 -0.01062911079637   
93.64256985855 0.0004350352150058 -0.01064734735969   2.82786748048e-05 -0.01061079688867   
93.80500276377 0.00043354071775 -0.01062900747872   2.817882679198e-05 -0.01059254550442   
93.96743566898 0.0004320537490774 -0.01061073024369   2.807949131773e-05 -0.01057435626829   
94.1298685742 0.0004305743007456 -0.01059251529163   2.7980666445e-05 -0.01055622883178   
94.29230147942 0.0004291023693688 -0.01057436227689   2.788234216273e-05 -0.01053816286431   
94.45473438464 0.0004276379542086 -0.01055627086269   2.77845013401e-05 -0.01052015804313   
94.61716728986 0.0004261810604987 -0.01053824072667   2.768713082894e-05 -0.01050221405371   
94.77960019508 0.0004247317001044 -0.01052027156394   2.75902311305e-05 -0.01048433059398   
94.9420331003 0.0004232898834901 -0.01050236310087   2.749381476777e-05 -0.0104665073877   
95.10446600552 0.0004218556070676 -0.01048451509711   2.739789672796e-05 -0.01044874419011   
95.26689891073 0.0004204288463131 -0.01046672732238   2.730248481164e-05 -0.01043104077497   
95.42933181595 0.0004190095563591 -0.0104489995486   2.720757443556e-05 -0.01041339692499   
95.59176472117 0.0004175976769311 -0.01043133155123   2.711315184109e-05 -0.0103958124261   
95.75419762639 0.0004161931395888 -0.01041372309356   2.701920124609e-05 -0.01037828705543   
95.91663053161 0.000414795874048 -0.01039617392314   2.692570848237e-05 -0.01036082057856   
96.07906343683 0.0004134058095435 -0.01037868378565   2.683266142244e-05 -0.01034341275627   
96.24149634205 0.0004120228705722 -0.01036125242513   2.674004718861e-05 -0.01032606334296   
96.40392924726 0.0004106469716978 -0.01034387957611   2.66478482301e-05 -0.01030877208005   
96.56636215248 0.0004092780219358 -0.01032656495699   2.655604788111e-05 -0.01029153869163   
96.7287950577 0.0004079159373311 -0.01030930826209   2.64646416909e-05 -0.01027436288309   
96.89122796292 0.0004065606496377 -0.01029210917284   2.637364067945e-05 -0.01025724435234   
97.05366086814 0.0004052121058868 -0.01027496738533   2.628306734743e-05 -0.01024018280912   
97.21609377336 0.0004038702617949 -0.01025788261553   2.619294830676e-05 -0.01022317798016   
97.37852667858 0.0004025350730203 -0.01024085458627   2.610330246121e-05 -0.01020622960058   
97.5409595838 0.000401206490976 -0.01022388302458   2.601413550479e-05 -0.01018933740624   
97.70339248901 0.0003998844655878 -0.01020696766243   2.592544801806e-05 -0.01017250112854   
97.86582539423 0.0003985689463212 -0.01019010823234   2.583724341786e-05 -0.01015572049184   
98.02825829945 0.000397259879591 -0.01017330446961   2.574952929284e-05 -0.01013899521823   
98.19069120467 0.0003959572066671 -0.01015655611506   2.566231667501e-05 -0.01012232503327   
98.35312410989 0.0003946608599893 -0.01013986291092   2.55756137204e-05 -0.0101057096659   
98.51555701511 0.0003933707584584 -0.01012322459587   2.548941591956e-05 -0.01008914884347   
98.67798992033 0.0003920868124437 -0.0101066408982   2.540370835853e-05 -0.01007264228441   
98.84042282554 0.0003908089360752 -0.01009011152109   2.531847437208e-05 -0.01005618968927   
99.00285573076 0.0003895370563408 -0.01007363614302   2.523369810453e-05 -0.01003979074152   
99.16528863598 0.0003882711162196 -0.0100572144346   2.514936394058e-05 -0.01002344511598   
99.3277215412 0.0003870110754093 -0.01004084607541   2.506546134647e-05 -0.01000715248851   
99.49015444642 0.0003857569023107 -0.01002453074829   2.498198040882e-05 -0.009990912534986   
99.65258735164 0.0003845085693577 -0.01000826813726   2.489890914695e-05 -0.009974724931489   
99.81502025686 0.0003832660547046 -0.009992057920491   2.481623583299e-05 -0.009958589351122   
99.97745316207 0.000382029350666 -0.009975899782167   2.47339596017e-05 -0.009942505473321   
100.1398860673 0.0003807984605993 -0.009959793415987   2.46520867443e-05 -0.009926472990181   
100.3023189725 0.0003795733992053 -0.009943738545701   2.4570632952e-05 -0.009910491621823   
100.4647518777 0.0003783541852114 -0.00992773491586   2.448961532944e-05 -0.00989456111456   
100.6271847829 0.0003771408329001 -0.009911782298699   2.440904238929e-05 -0.009878681242386   
100.7896176882 0.0003759333430024 -0.009895880477598   2.432890530647e-05 -0.009862851791098   
100.9520505934 0.000374731705632 -0.00988002924851   2.424918693222e-05 -0.009847072552338   
101.1144834986 0.0003735359069175 -0.009864228400491   2.416987448814e-05 -0.009831343313212   
101.2769164038 0.0003723459248771 -0.00984847772081   2.40909543876e-05 -0.00981566386041   
101.439349309 0.0003711617341686 -0.009832776996698   2.401241862981e-05 -0.009800033982327   
101.6017822143 0.0003699833002927 -0.009817126023356   2.393425828514e-05 -0.00978445347393   
101.7642151195 0.0003688105826994 -0.0098015246001   2.385646837193e-05 -0.009768922135626   
101.9266480247 0.0003676435284879 -0.009785972519226   2.377903623444e-05 -0.009753439767337   
102.0890809299 0.0003664820849671 -0.009770469558519   2.370195010928e-05 -0.009738006162716   
102.2515138351 0.0003653262078826 -0.009755015481427   2.362520138608e-05 -0.009722621109112   
102.4139467404 0.000364175861582 -0.00973961004852   2.354878068015e-05 -0.00970728439136   
102.5763796456 0.0003630310240959 -0.009724253027816   2.347268666742e-05 -0.009691995796975   
102.7388125508 0.0003618916798176 -0.009708944199959   2.339692210182e-05 -0.009676755120643   
102.901245456 0.0003607578164169 -0.00969368335618   2.332149493284e-05 -0.00966156216484   
103.0636783612 0.0003596294117244 -0.009678470295339   2.324640485012e-05 -0.009646416737271   
103.2261112664 0.0003585064356989 -0.009663304817529   2.317164854801e-05 -0.009631318643752   
103.3885441717 0.0003573888597103 -0.009648186726165   2.309723352402e-05 -0.009616267691414   
103.5509770769 0.0003562766519183 -0.009633115829842   2.302317190931e-05 -0.009601263693575   
103.7134099821 0.0003551697789373 -0.009618091944312   2.294948049644e-05 -0.009586306472965   
103.8758428873 0.0003540681999731 -0.009603114897197   2.287617143326e-05 -0.009571395863625   
