  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
  -1    4    0       9    4    0       1    1      8.97428918207009   0.05632497180028
  -1   -3    0       9    7    0       1    1      8.97428918207009   0.05632611837599
  -1   -3    4       9    7    4       1    1      8.97428918207009   0.05631924911342
   1    4   -2       1    4    8       1    1      9.63993295081735   0.00247422060178
   1   -3    4       1    7    4       1    1      9.63993295081735   0.00247579390429
   1   -3   -2       1    7    8       1    1      9.63993295081735   0.00247374994749
   1   -2    4       1    8    4       1    1      9.63993295081735   0.00247169589399
   1   -2   -3       1    8    7       1    1      9.63993295081735   0.00247182760003
   2    3   -4       2    3    6       1    1      9.63993295081735   0.00247564370902
   2   -4    3       2    6    3       1    1      9.63993295081735   0.00247613812802
   2   -4   -1       2    6    9       1    1      9.63993295081735   0.00247471402063
   2   -1    3       2    9    3       1    1      9.63993295081735   0.00247185969353
   2   -1   -4       2    9    6       1    1      9.63993295081735   0.00247292604422
   3    2   -4       3    2    6       1    1      9.63993295081735   0.00247257614964
   3   -4    2       3    6    2       1    1      9.63993295081735   0.00247334012796
   3   -4   -1       3    6    9       1    1      9.63993295081735   0.00247337826753
   3   -1    2       3    9    2       1    1      9.63993295081735   0.00247667244981
   3   -1   -4       3    9    6       1    1      9.63993295081735   0.00247425966205
   4    1   -2       4    1    8       1    1      9.63993295081735   0.00247652038060
   4   -3    1       4    7    1       1    1      9.63993295081735   0.00247159264928
   4   -3   -2       4    7    8       1    1      9.63993295081735   0.00247241554909
   4   -2    1       4    8    1       1    1      9.63993295081735   0.00247568477336
   4   -2   -3       4    8    7       1    1      9.63993295081735   0.00247316215766
  -4    2    3       6    2    3       1    1      9.63993295081735   0.00247316215766
  -4    2   -1       6    2    9       1    1      9.63993295081735   0.00247568477336
  -4    3    2       6    3    2       1    1      9.63993295081735   0.00247241554909
  -4    3   -1       6    3    9       1    1      9.63993295081735   0.00247159264928
  -4   -1    2       6    9    2       1    1      9.63993295081735   0.00247652038060
  -3    1    4       7    1    4       1    1      9.63993295081735   0.00247425966205
  -3    1   -2       7    1    8       1    1      9.63993295081735   0.00247667244981
  -3    4    1       7    4    1       1    1      9.63993295081735   0.00247337826753
  -3    4   -2       7    4    8       1    1      9.63993295081735   0.00247334012796
  -3   -2    4       7    8    4       1    1      9.63993295081735   0.00247257614964
  -2    1    4       8    1    4       1    1      9.63993295081735   0.00247292604422
  -2    1   -3       8    1    7       1    1      9.63993295081735   0.00247185969353
  -2    4    1       8    4    1       1    1      9.63993295081735   0.00247471402063
  -2    4   -3       8    4    7       1    1      9.63993295081735   0.00247613812802
  -2   -3    4       8    7    4       1    1      9.63993295081735   0.00247564370902
  -1    2    3       9    2    3       1    1      9.63993295081735   0.00247182760003
  -1    2   -4       9    2    6       1    1      9.63993295081735   0.00247169589399
  -1    3    2       9    3    2       1    1      9.63993295081735   0.00247374994749
  -1    3   -4       9    3    6       1    1      9.63993295081735   0.00247579390429
  -1   -4    2       9    6    2       1    1      9.63993295081735   0.00247422060178
   1    4   -3       1    4    7       1    1      9.63993295081735   0.00247598755791
   2    3   -1       2    3    9       1    1      9.63993295081735   0.00247247371326
   3    2   -1       3    2    9       1    1      9.63993295081735   0.00247553356951
   4    1   -3       4    1    7       1    1      9.63993295081735   0.00247273860487
  -4   -1    3       6    9    3       1    1      9.63993295081735   0.00247273860487
  -3   -2    1       7    8    1       1    1      9.63993295081735   0.00247553356951
  -2   -3    1       8    7    1       1    1      9.63993295081735   0.00247247371326
  -1   -4    3       9    6    3       1    1      9.63993295081735   0.00247598755791
   0    0    4       0    0    4       1    1      9.95607994055246   0.09109789348039
   0    0   -4       0    0    6       1    1      9.95607994055246   0.09109789348039
   0    4    0       0    4    0       1    1      9.95607994055246   0.09109626637322
   0    4   -4       0    4    6       1    1      9.95607994055246   0.09107482237376
   0   -4    0       0    6    0       1    1      9.95607994055246   0.09109626637322
   0   -4    4       0    6    4       1    1      9.95607994055246   0.09107482237376
   4    0    0       4    0    0       1    1      9.95607994055246   0.09107338718640
   4    0   -4       4    0    6       1    1      9.95607994055246   0.09109249967484
   4   -4    0       4    6    0       1    1      9.95607994055246   0.09110166110226
  -4    0    0       6    0    0       1    1      9.95607994055246   0.09107338718640
  -4    0    4       6    0    4       1    1      9.95607994055246   0.09109249967484
  -4    4    0       6    4    0       1    1      9.95607994055246   0.09110166110226
   1    2    2       1    2    2       1    1     10.26249230299774  -0.01405426553628
   1    2   -5       1    2    5       1    1     10.26249230299774  -0.01406069916637
   1    4   -4       1    4    6       1    1     10.26249230299774   0.00871821994655
   1    4   -1       1    4    9       1    1     10.26249230299774   0.00872451239931
   1   -5    2       1    5    2       1    1     10.26249230299774  -0.01404765056844
   1   -4    4       1    6    4       1    1     10.26249230299774   0.00871631245624
   1   -4   -1       1    6    9       1    1     10.26249230299774   0.00870979560379
   1   -1    4       1    9    4       1    1     10.26249230299774   0.00871651568797
   1   -1   -4       1    9    6       1    1     10.26249230299774   0.00871370668670
   2    1    2       2    1    2       1    1     10.26249230299774  -0.01405756637760
   2    1   -5       2    1    5       1    1     10.26249230299774  -0.01405779977946
   2    2    1       2    2    1       1    1     10.26249230299774  -0.01404628161763
   2    2   -5       2    2    5       1    1     10.26249230299774  -0.01404896400391
   2   -5    1       2    5    1       1    1     10.26249230299774  -0.01405645446640
   2   -5    2       2    5    2       1    1     10.26249230299774  -0.01405938273390
   4    1   -4       4    1    6       1    1     10.26249230299774   0.00872268551371
   4    1   -1       4    1    9       1    1     10.26249230299774   0.00871876917360
   4   -4    1       4    6    1       1    1     10.26249230299774   0.00871834195543
   4   -4   -1       4    6    9       1    1     10.26249230299774   0.00871553247902
   4   -1    1       4    9    1       1    1     10.26249230299774   0.00871686335071
