20.8726283206 46.53347374523 -0.2957198712699   45.97826217318 -0.3450233373194   47.56987514782 -0.2633585697217   53.59883861968 -0.1636531449741   
21.03506122581 46.53227740473 -0.2941943257624   45.97687384002 -0.3431351425338   47.56896578259 -0.2616058963115   53.59961848474 -0.1631762082337   
21.19749413103 46.53109498855 -0.2926825536758   45.97550731627 -0.3412629532591   47.56806943392 -0.259868467665   53.60038961181 -0.1626967353643   
21.35992703625 46.52992609095 -0.2911845593763   45.97416207503 -0.339406797489   47.56718508737 -0.258146199736   53.60115205616 -0.1622149291661   
21.52235994147 46.52877031545 -0.2897003870737   45.97283759021 -0.3375666876349   47.56631251451 -0.2564391607746   53.60190586472 -0.161731002778   
21.68479284669 46.52762734596 -0.2882297682045   45.97153338718 -0.3357424234196   47.56545181625 -0.2547474402286   53.60265107057 -0.1612451020968   
21.84722575191 46.52649701683 -0.2867721564065   45.97024910683 -0.3339336390098   47.56460286094 -0.2530709623564   53.60338770848 -0.1607573042582   
22.00965865713 46.52537929042 -0.2853271272761   45.96898450089 -0.3321400694556   47.56376524091 -0.2514096038408   53.60411583249 -0.1602676945828   
22.17209156234 46.52427408723 -0.2838946585232   45.96773929988 -0.3303617270692   47.56293849808 -0.2497634552244   53.60483551478 -0.1597764301092   
22.33452446756 46.52318110799 -0.2824749503083   45.9665130614 -0.328598764893   47.56212217443 -0.2481327972054   53.60554682778 -0.1592837170942   
22.49695737278 46.52209986844 -0.2810679927731   45.9653051876 -0.3268511653386   47.56131574534 -0.2465177426899   53.60624982968 -0.1587897310645   
22.659390278 46.52102996638 -0.2796733723171   45.96411514236 -0.3251186001198   47.56051875601 -0.2449179877033   53.60694456855 -0.1582945692685   
22.82182318322 46.51997132152 -0.2782905242718   45.96294265788 -0.3234006239367   47.55973111427 -0.2433330392424   53.607631099 -0.1577982836473   
22.98425608844 46.51892411466 -0.2769191465586   45.96178769286 -0.3216970018505   47.55895310673 -0.2417627184982   53.60830949326 -0.1573009542226   
23.14668899366 46.51788845284 -0.2755593359494   45.96065015088 -0.3200078279833   47.55818493541 -0.240207372039   53.60897983593 -0.1568027258072   
23.30912189888 46.51686408402 -0.2742113229904   45.95952963074 -0.3183333124061   47.55742618762 -0.238667510196   53.60964220908 -0.1563037758624   
23.47155480409 46.51585045452 -0.2728750928946   45.95842546982 -0.3166734503572   47.55667586349 -0.2371432149509   53.61029668268 -0.1558042517522   
23.63398770931 46.51484706885 -0.2715502667675   45.9573370582 -0.3150278983275   47.55593306172 -0.2356339306171   53.61094331849 -0.1553042394331   
23.79642061453 46.51385381449 -0.2702363344723   45.95626413044 -0.3133961717249   47.55519770253 -0.2341388788178   53.6115821819 -0.154803787833   
